sample	Chromosome	Start.bp	End.bp	n_probes	length	seg_sigma	W	copy_ratio	modal_cn	expected_cn	subclonal	cancer_cell_frac	ccf_ci95_low	ccf_ci95_high	hz	logR	norm_modal_cn	driverSCNA	arm	gps_start	gps_end
R17d1xx1	11	129734622	129758650	93	24028	0.01296	1e-05	0.42261	2	2	0	1	1	1	0	-0.242601189470356	-1	NA	q24.3	1945642512	1945666540
R17d1xx1	11	129762599	134871978	74	5109379	0.01453	0.0019	0.50744	3	3	0	1	1	1	0	0.0213091523960582	0	NA	q24.3-q25	1945670489	1950779868
R17d1xx1	12	77870	6478585	88	6400715	0.01333	0.00238	0.58508	4	4	0	1	1	1	0	0.226705807949407	1	NA	p13.33-p13.31	1950992276	1957392991
R17d1xx1	12	6554269	8552502	78	1998233	0.01415	0.00074	0.48731	3	3	0	1	1	1	0	-0.0370882667704696	0	NA	p13.31	1957468675	1959466908
R17d1xx1	12	8629685	34780948	448	26151263	0.00591	0.00974	0.57535	4	4	0	1	1	1	0	0.202511756210103	1	Gain_12p11.21	p13.31-p11.1	1959544091	1985695354
R17d1xx1	12	37933893	49422710	391	11488817	0.00632	0.00428	0.57022	4	4	0	1	1	1	0	0.189590546624207	1	NA	q11-q13.12	1988848299	2000337116
R17d1xx1	12	49422761	49432232	107	9471	0.01208	0	0.49534	3	3	0	1	1	1	0	-0.0135089678146013	0	NA	q13.12	2000337167	2000346638
R17d1xx1	12	49432280	49436552	68	4272	0.01516	0	0.40506	2	2	0	1	1	1	0	-0.303792470121931	-1	NA	q13.12	2000346686	2000350958
R17d1xx1	12	49436605	49443873	63	7268	0.01575	0	0.52533	3	3.00011	0	1	1	1	0	0.0712958798877396	0	NA	q13.12	2000351011	2000358279
R17d1xx1	12	49443921	49446325	46	2404	0.01843	0	0.43323	2	2.00002	0	1	1	1	0	-0.206794945771567	-1	NA	q13.12	2000358327	2000360731
R17d1xx1	12	49446372	56558108	127	7111736	0.01109	0.00265	0.54593	4	3.8601	0	1	1	1	0	0.126787883497606	1	NA	q13.12-q13.2	2000360778	2007472514
R17d1xx1	12	56558156	57556785	180	998629	0.00932	0.00037	0.49493	3	3	0	1	1	1	0	-0.0147036016024834	0	NA	q13.2-q13.3	2007472562	2008471191
R17d1xx1	12	57559563	57573319	54	13756	0.01701	1e-05	0.65045	5	4.99999	0	1	1	1	0	0.379510066553068	2	NA	q13.3	2008473969	2008487725
R17d1xx1	12	57573557	57606058	231	32501	0.00822	1e-05	0.53767	3	3.02997	0	1	1	1	0	0.104792881917277	0	NA	q13.3	2008487963	2008520464
R17d1xx1	12	57606173	120565776	1013	62959603	0.00393	0.02345	0.58972	4	4	0	1	1	1	0	0.238102028238942	1	NA	q13.3-q24.23	2008520579	2071480182
R17d1xx1	12	120567128	124256247	259	3689119	0.00777	0.00137	0.52902	3	3.00007	0	1	1	1	0	0.0813941706568333	0	NA	q24.23-q24.31	2071481534	2075170653
R17d1xx1	12	124257374	133767545	431	9510171	0.00602	0.00354	0.57288	4	4	0	1	1	1	0	0.196304877366121	1	NA	q24.31-q24.33	2075171780	2084681951
R17d1xx1	13	19095546	115017146	1695	95921600	0.00304	0.03573	0.50617	3	3	0	1	1	1	0	0.017693908543456	0	NA	q11-q34	2103861847	2199783447
R17d1xx1	14	19075426	79348625	836	60273199	0.00432	0.02245	0.40497	2	2	0	1	1	1	0	-0.304113057147632	-1	Loss_14q31.1	q11.1-q31.1	2219011605	2279284804
R17d1xx1	14	79423565	83187565	107	3764000	0.01208	0.0014	0.4669	3	2.98749	0	1	1	1	0	-0.0988145063072603	0	NA	q31.1	2279359744	2283123744
R17d1xx1	14	83262956	107214193	321	23951237	0.00698	0.00892	0.4146	2	2	0	1	1	1	0	-0.270207978440035	-1	Loss_14q31.1	q31.1-q32.33	2283199135	2307150372
R17d1xx1	15	20074969	22512424	19	2437455	0.02868	0.00091	0.64968	5	4.99125	0	1	1	1	0	0.377801198499308	2	NA	q11.1-q11.2	2327360688	2329798143
R17d1xx1	15	22718998	62966007	548	40247009	0.00534	0.01499	0.49796	3	3	0	1	1	1	0	-0.00589823636778531	0	NA	q11.2-q22.2	2330004717	2370251726
R17d1xx1	15	62966057	67126465	229	4160408	0.00826	0.00155	0.45075	2	2.00188	0	1	1	1	0	-0.149600603229745	-1	NA	q22.2-q22.31	2370251776	2374412184
R17d1xx1	15	67201806	90335380	358	23133574	0.00661	0.00862	0.50055	3	3	0	1	1	1	0	0.00158609235402637	0	NA	q22.32-q26.1	2374487525	2397621099
R17d1xx1	15	90335427	90725961	79	390534	0.01406	0.00015	0.41466	2	2	0	1	1	1	0	-0.269999209893127	-1	NA	q26.1	2397621146	2398011680
R17d1xx1	15	90801088	102445766	156	11644678	0.01001	0.00434	0.51238	3	3	0	1	1	1	0	0.0352860684113515	0	NA	q26.1-q26.3	2398086807	2409731485
R17d1xx1	16	133256	2100494	38	1967238	0.02028	0.00073	0.5225	3	3.00016	0	1	1	1	0	0.063502942306158	0	NA	p13.3	2409950367	2411917605
R17d1xx1	16	2103382	2138622	141	35240	0.01053	1e-05	0.43982	2	2	0	1	1	1	0	-0.185014885317562	-1	NA	p13.3	2411920493	2411955733
R17d1xx1	16	2214717	31855856	669	29641139	0.00483	0.01104	0.47887	3	3	0	1	1	1	0	-0.0622940376949821	0	NA	p13.3-p11.2	2412031828	2441672967
R17d1xx1	16	31930573	35205898	39	3275325	0.02002	0.00122	0.56959	4	3.99996	0	1	1	1	0	0.187995722981114	1	NA	p11.2-p11.1	2441747684	2445023009
R17d1xx1	16	46611634	88496517	794	41884883	0.00444	0.0156	0.5025	3	3	0	1	1	1	0	0.00719550140420377	0	NA	q11.2-q24.2	2456428745	2498313628
R17d1xx1	16	88496566	88497369	15	803	0.03227	0	0.36422	1	1.2826	0	1	1	1	0	-0.457117949320023	-2	NA	q24.2	2498313677	2498314480
R17d1xx1	16	88497419	90219754	189	1722335	0.00909	0.00064	0.49281	3	3	0	1	1	1	0	-0.0208965636840254	0	NA	q24.2-q24.3	2498314530	2500036865
R17d1xx1	17	74406	7577050	112	7502644	0.01181	0.00279	0.45812	2	2.29955	0	1	1	1	0	-0.126202547375306	-1	NA	p13.3-p13.1	2500246270	2507748914
R17d1xx1	17	7577101	7626926	27	49825	0.02406	2e-05	0.36539	1	1.07379	0	1	1	1	0	-0.45249094408514	-2	NA	p13.1	2507748965	2507798790
R17d1xx1	17	7626976	7736866	335	109890	0.00683	4e-05	0.45329	2	2.00814	0	1	1	1	0	-0.14149376051002	-1	NA	p13.1	2507798840	2507908730
R17d1xx1	17	7812569	22039232	182	14226663	0.00927	0.0053	0.51327	3	3	0	1	1	1	0	0.0377898443752089	0	NA	p13.1-p11.2	2507984433	2522211096
R17d1xx1	17	25338203	40369489	231	15031286	0.00822	0.0056	0.47211	3	2.9998	0	1	1	1	0	-0.0828050531705875	0	NA	q11.1-q21.2	2525510067	2540541353
R17d1xx1	17	40370164	40526129	113	155965	0.01176	6e-05	0.41251	2	2	0	1	1	1	0	-0.277499001527601	-1	NA	q21.2	2540542028	2540697993
R17d1xx1	17	40602158	71266275	435	30664117	0.00599	0.01142	0.4695	3	2.9992	0	1	1	1	0	-0.0908029370083126	0	NA	q21.2-q25.1	2540774022	2571438139
R17d1xx1	17	71334752	76567828	548	5233076	0.00534	0.00195	0.44464	2	2.00001	0	1	1	1	0	-0.16929035523625	-1	NA	q25.1-q25.3	2571506616	2576739692
R17d1xx1	17	76568819	81122952	67	4554133	0.01527	0.0017	0.49158	3	3	0	1	1	1	0	-0.024501874229213	0	NA	q25.3	2576740683	2581294816
R17d1xx1	18	235617	15334305	414	15098688	0.00614	0.00562	0.49648	3	3	0	1	1	1	0	-0.0101924929080927	0	NA	p11.32-p11.21	2581602691	2596701379
R17d1xx1	18	18740493	77941934	777	59201441	0.00448	0.02205	0.50156	3	3	0	1	1	1	0	0.00449420121370016	0	NA	q11.1-q23	2600107567	2659309008
R17d1xx1	19	132118	8971843	196	8839725	0.00893	0.00329	0.46875	3	2.99769	0	1	1	1	0	-0.0931094043914815	0	NA	p13.3-p13.2	2659576440	2668416165
R17d1xx1	19	8973532	8987340	36	13808	0.02083	1e-05	0.37647	2	1.67061	0	0.58	0.1178	0.95024	0	-0.409393190350464	-1	NA	p13.2	2668417854	2668431662
R17d1xx1	19	8992984	9007867	80	14883	0.01398	1e-05	0.57503	4	4	0	1	1	1	0	0.201709130251738	1	NA	p13.2	2668437306	2668452189
R17d1xx1	19	9008164	9028309	103	20145	0.01232	1e-05	0.66582	5	5	0	1	1	1	0	0.413204112129496	2	NA	p13.2	2668452486	2668472631
R17d1xx1	19	9028355	9087477	652	59122	0.0049	2e-05	0.50804	3	3	0	1	1	1	0	0.0230139956726658	0	NA	p13.2	2668472677	2668531799
R17d1xx1	19	9087526	17012114	400	7924588	0.00625	0.00295	0.46963	3	2.99924	0	1	1	1	0	-0.0904035240271204	0	NA	p13.2-p13.11	2668531848	2676456436
R17d1xx1	19	17013505	17133008	134	119503	0.0108	4e-05	0.40669	2	2	0	1	1	1	0	-0.297998577723357	-1	NA	p13.11	2676457827	2676577330
R17d1xx1	19	17137333	24556146	101	7418813	0.01244	0.00276	0.44686	2	2.00065	0	1	1	1	0	-0.162105185048984	-1	NA	p13.11-p11	2676581655	2684000468
R17d1xx1	19	27956429	41733331	253	13776902	0.00786	0.00513	0.48788	3	3	0	1	1	1	0	-0.0354017518001461	0	NA	q11-q13.2	2687400751	2701177653
R17d1xx1	19	41808555	41859067	38	50512	0.02028	2e-05	0.38337	2	1.96649	0	1	1	1	0	-0.383190649233983	-1	NA	q13.2	2701252877	2701303389
R17d1xx1	19	41934654	59043445	226	17108791	0.00831	0.00637	0.4973	3	3	0	1	1	1	0	-0.00781166374668759	0	NA	q13.2-q13.43	2701378976	2718487767
R17d1xx1	20	135987	26244187	345	26108200	0.00673	0.00973	0.60236	4	4	0	1	1	1	0	0.268697875458385	1	NA	p13-p11.1	2718709292	2744817492
R17d1xx1	20	29478403	59180738	432	29702335	0.00601	0.01106	0.57875	4	4	0	1	1	1	0	0.211012193485512	1	Gain_20q13.33	q11.21-q13.33	2748051708	2777754043
R17d1xx1	20	59180782	62935280	108	3754498	0.01203	0.0014	0.62555	5	4.66822	1	0.59	0.19214	0.92645	0	0.323197108239328	2	NA	q13.33	2777754087	2781508585
R17d1xx1	21	14413813	48044695	477	33630882	0.00572	0.01253	0.49913	3	3	0	1	1	1	0	-0.00251247585959435	0	NA	q11.2-q22.3	2796012638	2829643520
R17d1xx1	22	16131356	51175001	511	35043645	0.00553	0.01305	0.48785	3	3	0	1	1	1	0	-0.0354904666110882	0	NA	q11.1-q13.33	2845860076	2880903721
R11d1xx1	1	93709	26912259	644	26818550	0.00493	0.00999	0.48428	2	1.99746	0	1	1	1	0	-0.0460866717467511	0	NA	p36.33-p36.11	93709	26912259
R11d1xx1	1	27022921	27057965	23	35044	0.02606	1e-05	0.33335	0	0	1	NA	0.01	1	1	-0.58489036777242	-2	NA	p36.11	27022921	27057965
R11d1xx1	1	27058012	39924162	850	12866150	0.00429	0.00479	0.34496	0	0	1	NA	0.01	1	1	-0.535499011684306	-2	Loss_1p36.11	p36.11-p34.3	27058012	39924162
R11d1xx1	1	39924745	103352580	897	63427835	0.00417	0.02363	0.37728	0	0	1	NA	0.01	1	1	-0.406292471457049	-2	NA	p34.3-p21.1	39924745	103352580
R11d1xx1	1	103354135	103484435	146	130300	0.01035	5e-05	0.40884	0	0.00061	0	1	1	1	1	-0.290391741619309	-2	NA	p21.1	103354135	103484435
R11d1xx1	1	103487239	121286065	321	17798826	0.00698	0.00663	0.50673	2	2.00005	0	1	1	1	0	0.0192891485576999	0	NA	p21.1-p11.2	103487239	121286065
R11d1xx1	1	142633228	145321921	17	2688693	0.03032	0.001	0.6738	5	5.32073	0	1	1	1	0	0.430392333572308	3	NA	q21.1	142633228	145321921
R11d1xx1	1	145394877	152079988	119	6685111	0.01146	0.00249	0.45612	1	1.00572	0	1	1	1	0	-0.13251466385369	-1	NA	q21.1-q21.3	145394877	152079988
R11d1xx1	1	152080038	152085236	83	5198	0.01372	0	0.59861	4	4.00135	0	1	1	1	0	0.259688284900714	2	NA	q21.3	152080038	152085236
R11d1xx1	1	152085283	161856815	344	9771532	0.00674	0.00364	0.47711	2	1.93278	0	1	1	1	0	-0.0676061700423677	0	NA	q21.3-q23.3	152085283	161856815
R11d1xx1	1	161931668	186645717	945	24714049	0.00407	0.00921	0.51763	2	2.00435	0	1	1	1	0	0.0499931383568915	0	NA	q23.3-q31.1	161931668	186645717
R11d1xx1	1	186645763	228404958	998	41759195	0.00396	0.01556	0.50663	2	2.00002	0	1	1	1	0	0.01900441360752	0	NA	q31.1-q42.13	186645763	228404958
R11d1xx1	1	228407055	228461217	66	54162	0.01539	2e-05	0.76223	7	7.20884	1	0.49	0.05086	0.95395	0	0.608298296258635	5	NA	q42.13	228407055	228461217
R11d1xx1	1	228461502	228470958	78	9456	0.01415	0	0.43506	1	0.91455	0	1	1	1	0	-0.200713715228917	-1	NA	q42.13	228461502	228470958
R11d1xx1	1	228471244	228493062	85	21818	0.01356	1e-05	0.6482	5	5.00027	0	1	1	1	0	0.374510925768391	3	NA	q42.13	228471244	228493062
R11d1xx1	1	228494098	228528395	124	34297	0.01123	1e-05	0.41547	0	0.00958	0	1	1	1	1	-0.267183787359342	-2	NA	q42.13	228494098	228528395
R11d1xx1	1	228528445	228559653	127	31208	0.01109	1e-05	0.48795	2	1.99871	0	1	1	1	0	-0.0351947717871613	0	NA	q42.13	228528445	228559653
R11d1xx1	1	228559702	228563403	34	3701	0.02144	0	0.39758	0	0.00122	0	1	1	1	1	-0.330682909985513	-2	NA	q42.13	228559702	228563403
R11d1xx1	1	228563463	240370918	247	11807455	0.00795	0.0044	0.49768	2	1.99999	0	1	1	1	0	-0.00670968352157233	0	NA	q42.13-q43	228563463	240370918
R11d1xx1	1	240370967	240371800	18	833	0.02946	0	0.38861	0	0.0031	0	1	1	1	1	-0.363605068990392	-2	NA	q43	240370967	240371800
R11d1xx1	1	240371849	249149416	205	8777567	0.00873	0.00327	0.50656	2	2.00007	0	1	1	1	0	0.0188050657003694	0	NA	q43-q44	240371849	249149416
R11d1xx1	2	86985	92106651	1351	92019666	0.0034	0.03428	0.51384	2	2.00068	0	1	1	1	0	0.0393911066698538	0	NA	p25.3-p11.1	249337606	341357272
R11d1xx1	2	95400201	220435189	2363	125034988	0.00257	0.04658	0.51702	2	2.00299	0	1	1	1	0	0.048291994826406	0	NA	q11.1-q35	344650822	469685810
R11d1xx1	2	220435240	220435917	14	677	0.03341	0	0.38119	0	0.00332	0	1	1	1	1	-0.391417822280753	-2	NA	q35	469685861	469686538
R11d1xx1	2	220511067	243025566	409	22514499	0.00618	0.00839	0.50313	2	2.00001	0	1	1	1	0	0.00900312049803481	0	NA	q35-q37.3	469761688	492276187
R11d1xx1	3	135374	52436969	936	52301595	0.00409	0.01948	0.36244	0	0	1	NA	0.01	1	1	-0.464185910427297	-2	Loss_3p25.3	p26.3-p21.1	492585368	544886963
R11d1xx1	3	52437139	52610729	88	173590	0.01333	6e-05	0.28961	0	0	1	NA	0.01	1	1	-0.787816676508611	-2	NA	p21.1	544887133	545060723
R11d1xx1	3	52613048	64898973	248	12285925	0.00794	0.00458	0.35424	0	0	1	NA	0.01	1	1	-0.49720096765526	-2	NA	p21.1-p14.1	545063042	557348967
R11d1xx1	3	64973726	71581215	87	6607489	0.0134	0.00246	0.40785	0	0.00119	0	1	1	1	1	-0.293889442803533	-2	NA	p14.1-p13	557423720	564031209
R11d1xx1	3	71656010	90429560	249	18773550	0.00792	0.00699	0.51534	2	2.00227	0	1	1	1	0	0.0435964820048536	0	NA	p13-p11.1	564106004	582879554
R11d1xx1	3	93580592	197887091	1812	104306499	0.00294	0.03886	0.5054	2	2.00001	0	1	1	1	0	0.0154975693953256	0	NA	q11.1-q29	586030586	690337085
R11d1xx1	4	88952	49263653	645	49174701	0.00492	0.01832	0.36501	0	0	1	NA	0.01	1	1	-0.453992105544617	-2	NA	p16.3-p11	690561376	739736077
R11d1xx1	4	52735917	177529507	2049	124793590	0.00276	0.04649	0.36513	0	0	1	NA	0.01	1	1	-0.453517885788226	-2	Loss_4q34.3	q12-q34.3	743208341	868001931
R11d1xx1	4	177605061	180619715	85	3014654	0.01356	0.00112	0.42027	0	0.07427	0	1	1	1	1	-0.250611618164169	-2	NA	q34.3	868077485	871092139
R11d1xx1	4	180684742	190376159	453	9691417	0.00587	0.00361	0.36903	0	0	1	NA	0.01	1	1	-0.438189991089664	-2	Loss_4q34.3	q34.3-q35.2	871157166	880848583
R11d1xx1	5	85674	46330831	934	46245157	0.00409	0.01723	0.54062	3	2.99577	0	1	1	1	0	0.112686789843352	1	NA	p15.33-p11	881712374	927957531
R11d1xx1	5	49630948	108138203	986	58507255	0.00398	0.0218	0.44578	1	0.99978	0	1	1	1	0	-0.165596203610639	-1	NA	q11.1-q21.3	931257648	989764903
R11d1xx1	5	108213324	180847297	1599	72633973	0.00313	0.02706	0.59485	4	3.99998	0	1	1	1	0	0.250597823048234	2	Gain_5q35.3	q21.3-q35.3	989840024	1062473997
R11d1xx1	6	135324	28269094	377	28133770	0.00644	0.01048	0.49589	2	1.99998	0	1	1	1	0	-0.0119079622882947	0	NA	p25.3-p22.1	1062677284	1090811054
R11d1xx1	6	28343917	33322539	97	4978622	0.01269	0.00185	0.30562	0	0	1	NA	0.01	1	1	-0.710189137388417	-2	NA	p22.1-p21.32	1090885877	1095864499
R11d1xx1	6	33397561	58539101	449	25141540	0.0059	0.00937	0.51299	2	2.00061	0	1	1	1	0	0.0370026079605141	0	NA	p21.32-p11.2	1095939521	1121081061
R11d1xx1	6	61942522	151021222	1672	89078700	0.00306	0.03318	0.50673	2	2.00002	0	1	1	1	0	0.0192891485576999	0	NA	q11.1-q25.1	1124484482	1213563182
R11d1xx1	6	151096055	152774826	600	1678771	0.0051	0.00063	0.47319	2	1.69587	0	1	1	1	0	-0.0795085095926942	0	NA	q25.1-q25.2	1213638015	1215316786
R11d1xx1	6	152776604	170982159	329	18205555	0.00689	0.00678	0.51121	2	2.00032	0	1	1	1	0	0.0319879628554913	0	NA	q25.2-q27	1215318564	1233524119
R11d1xx1	7	121242	4839122	63	4717880	0.01575	0.00176	0.50484	2	2.00027	0	1	1	1	0	0.0138981290531339	0	NA	p22.3-p22.1	1233778269	1238496149
R11d1xx1	7	4839270	4896738	61	57468	0.016	2e-05	0.37159	0	0	1	NA	0.01	1	1	-0.428216417560047	-2	NA	p22.1	1238496297	1238553765
R11d1xx1	7	4917268	57829046	1082	52911778	0.0038	0.01971	0.52156	2	2.02715	0	1	1	1	0	0.0609051343164612	0	NA	p22.1-p11.2	1238574295	1291486073
R11d1xx1	7	61118627	82390802	283	21272175	0.00743	0.00792	0.48277	2	1.99376	0	1	1	1	0	-0.0505920670876446	0	NA	q11.1-q21.11	1294775654	1316047829
R11d1xx1	7	82410816	82679688	257	268872	0.0078	1e-04	0.52939	2	2.47403	0	1	1	1	0	0.0824028481766478	0	NA	q21.11	1316067843	1316336715
R11d1xx1	7	82763601	82785676	58	22075	0.01641	1e-05	0.45194	1	1.00743	0	1	1	1	0	-0.145796843150013	-1	NA	q21.11	1316420628	1316442703
R11d1xx1	7	82791690	100674920	778	17883230	0.00448	0.00666	0.50212	2	2	0	1	1	1	0	0.00610409541650011	0	NA	q21.11-q22.1	1316448717	1334331947
R11d1xx1	7	100674970	100687060	242	12090	0.00804	0	0.68629	6	5.99826	0	1	1	1	0	0.456890238294038	4	NA	q22.1	1334331997	1334344087
R11d1xx1	7	100691270	101662917	50	971647	0.01768	0.00036	0.4525	1	1.01382	0	1	1	1	0	-0.144010302691519	-1	NA	q22.1	1334348297	1335319944
R11d1xx1	7	101736842	107474642	131	5737800	0.01092	0.00214	0.54669	3	2.99796	0	1	1	1	0	0.128794891254933	1	Gain_7q22.3	q22.1-q31.1	1335393869	1341131669
R11d1xx1	7	107549129	141740523	661	34191394	0.00486	0.01274	0.50104	2	2	0	1	1	1	0	0.00299768916795883	0	NA	q31.1-q34	1341206156	1375397550
R11d1xx1	7	141740583	141795532	153	54949	0.01011	2e-05	0.57987	4	3.92738	0	1	1	1	0	0.213801406426932	2	NA	q34	1375397610	1375452559
R11d1xx1	7	141796122	159053835	602	17257713	0.00509	0.00643	0.49761	2	2	0	1	1	1	0	-0.00691261664263003	0	NA	q34-q36.3	1375453149	1392710862
R11d1xx1	8	83607	43613060	617	43529453	0.00503	0.01622	0.5181	2	2.00577	0	1	1	1	0	0.0513024887006311	0	NA	p23.3-p11.1	1392879297	1436408750
R11d1xx1	8	47064138	85755740	747	38691602	0.00457	0.01441	0.52602	2	2.1877	0	1	1	1	0	0.0731895589121136	0	NA	q11.1-q21.2	1439859828	1478551430
R11d1xx1	8	85830304	144997525	1564	59167221	0.00316	0.02204	0.51498	2	2.00116	0	1	1	1	0	0.0425883093286836	0	NA	q21.2-q24.3	1478625994	1537793215
R11d1xx1	8	144997574	145000031	50	2457	0.01768	0	0.50544	2	2.00055	0	1	1	1	0	0.0156117473100613	0	NA	q24.3	1537793264	1537795721
R11d1xx1	8	145000952	146230986	177	1230034	0.0094	0.00046	0.45474	1	1.00165	0	1	1	1	0	-0.136886182374067	-1	NA	q24.3	1537796642	1539026676
R11d1xx1	9	86126	38839862	775	38753736	0.00449	0.01444	0.36506	0	0	1	NA	0.01	1	1	-0.453794495035605	-2	Loss_9p21.3	p24.3-p13.1	1539245838	1577999574
R11d1xx1	9	38914709	41790406	27	2875697	0.02406	0.00107	0.26668	0	0	1	NA	0.01	1	1	-0.906818462659783	-2	NA	p13.1-p12	1578074421	1580950118
R11d1xx1	9	41865228	47238907	52	5373679	0.01733	0.002	0.38276	0	0	0	1	1	1	1	-0.385488024773148	-2	NA	p12-p11.2	1581024940	1586398619
R11d1xx1	9	66763769	70412633	23	3648864	0.02606	0.00136	0.46291	1	1.48206	0	1	1	1	0	-0.111196366142676	-1	NA	q13-q21.11	1605923481	1609572345
R11d1xx1	9	70646002	135696172	1285	65050170	0.00349	0.02423	0.36063	0	0	1	NA	0.01	1	1	-0.471408678563701	-2	NA	q21.11-q34.13	1609805714	1674855884
R11d1xx1	9	135771651	135787756	64	16105	0.01562	1e-05	0.32737	0	0	1	NA	0.01	1	1	-0.611005974768278	-2	NA	q34.13	1674931363	1674947468
R11d1xx1	9	135787802	141078492	93	5290690	0.01296	0.00197	0.4108	0	0.00282	0	1	1	1	1	-0.283491913231254	-2	NA	q34.13-q34.3	1674947514	1680238204
R11d1xx1	10	135526	38940611	771	38805085	0.0045	0.01446	0.48626	2	1.99903	0	1	1	1	0	-0.0402001752727243	0	NA	p15.3-p11.1	1680508669	1719313754
R11d1xx1	10	42818106	135299720	1383	92481614	0.00336	0.03445	0.51022	2	2.00012	0	1	1	1	0	0.0291913570426183	0	NA	q11.21-q26.3	1723191249	1815672863
R11d1xx1	11	139197	1263713	149	1124516	0.01024	0.00042	0.52037	2	2.02169	0	1	1	1	0	0.0576096963405192	0	NA	p15.5	1816047087	1817171603
R11d1xx1	11	1263763	1272943	175	9180	0.00945	0	0.72517	7	6.85078	1	0.71	0.14178	0.97628	0	0.536391147698197	5	NA	p15.5	1817171653	1817180833
R11d1xx1	11	1273603	6592991	434	5319388	0.006	0.00198	0.47032	1	1.39252	0	1	1	1	0	-0.0882854118785526	-1	NA	p15.5-p15.4	1817181493	1822500881
R11d1xx1	11	6593040	51342530	641	44749490	0.00494	0.01667	0.5132	2	2.00059	0	1	1	1	0	0.0375930755402331	0	NA	p15.4-p11.12	1822500930	1867250420
R11d1xx1	11	54769677	78498096	445	23728419	0.00593	0.00884	0.49247	2	1.99993	0	1	1	1	0	-0.0218922528959701	0	NA	q11-q14.1	1870677567	1894405986
R11d1xx1	11	78507236	78776025	40	268789	0.01976	1e-04	0.41337	0	0.03062	0	1	1	1	1	-0.274494404773555	-2	NA	q14.1	1894415126	1894683915
R11d1xx1	11	78780783	98306627	725	19525844	0.00464	0.00727	0.54014	3	2.99418	0	1	1	1	0	0.111405295959124	1	NA	q14.1-q22.1	1894688673	1914214517
R11d1xx1	11	98381368	129659096	677	31277728	0.0048	0.01165	0.47824	2	1.95967	0	1	1	1	0	-0.0641932927587173	0	NA	q22.1-q24.3	1914289258	1945566986
R11d1xx1	11	129734622	129758650	93	24028	0.01296	1e-05	0.43341	1	0.87196	0	1	1	1	0	-0.206195653998526	-1	NA	q24.3	1945642512	1945666540
R11d1xx1	11	129762599	134871978	74	5109379	0.01453	0.0019	0.52409	2	2.08691	0	1	1	1	0	0.0678864867310036	0	NA	q24.3-q25	1945670489	1950779868
R11d1xx1	12	77870	6478585	88	6400715	0.01333	0.00238	0.67788	6	5.86844	0	1	1	1	0	0.439101811619729	4	NA	p13.33-p13.31	1950992276	1957392991
R11d1xx1	12	6554269	8552502	78	1998233	0.01415	0.00074	0.53678	3	2.855	0	1	1	1	0	0.102402823971249	1	NA	p13.31	1957468675	1959466908
R11d1xx1	12	8629685	34780948	448	26151263	0.00591	0.00974	0.64425	5	5	0	1	1	1	0	0.365692537197533	3	Gain_12p11.21	p13.31-p11.1	1959544091	1985695354
R11d1xx1	12	37933893	49422710	391	11488817	0.00632	0.00428	0.62894	5	4.99116	0	1	1	1	0	0.330994297684206	3	NA	q11-q13.12	1988848299	2000337116
R11d1xx1	12	49422761	49432232	107	9471	0.01208	0	0.54295	3	2.98796	0	1	1	1	0	0.118891252178427	1	NA	q13.12	2000337167	2000346638
R11d1xx1	12	49432280	49436552	68	4272	0.01516	0	0.45357	1	1.00833	0	1	1	1	0	-0.140602874101345	-1	NA	q13.12	2000346686	2000350958
R11d1xx1	12	49436605	49443873	63	7268	0.01575	0	0.5703	3	3.25949	0	1	1	1	0	0.189792937820259	1	NA	q13.12	2000351011	2000358279
R11d1xx1	12	49443921	49446325	46	2404	0.01843	0	0.47218	2	1.77347	0	1	1	1	0	-0.0825911598686416	0	NA	q13.12	2000358327	2000360731
R11d1xx1	12	49446372	56558108	127	7111736	0.01109	0.00265	0.61259	4	4.10988	0	1	1	1	0	0.292993721497497	2	NA	q13.12-q13.2	2000360778	2007472514
R11d1xx1	12	56558156	57556785	180	998629	0.00932	0.00037	0.55356	3	3.00027	0	1	1	1	0	0.14681160335	1	NA	q13.2-q13.3	2007472562	2008471191
R11d1xx1	12	57559563	57573319	54	13756	0.01701	1e-05	0.67544	6	5.64645	0	1	1	1	0	0.433899524334922	4	NA	q13.3	2008473969	2008487725
R11d1xx1	12	57573557	57606058	231	32501	0.00822	1e-05	0.58305	4	3.98406	0	1	1	1	0	0.221691513510904	2	NA	q13.3	2008487963	2008520464
R11d1xx1	12	57606173	120565776	1013	62959603	0.00393	0.02345	0.65461	5	5.00044	0	1	1	1	0	0.388707546664598	3	NA	q13.3-q24.23	2008520579	2071480182
R11d1xx1	12	120567128	124256247	259	3689119	0.00777	0.00137	0.58638	4	3.99639	0	1	1	1	0	0.229907802593775	2	NA	q24.23-q24.31	2071481534	2075170653
R11d1xx1	12	124257374	133767545	431	9510171	0.00602	0.00354	0.64309	5	4.99999	0	1	1	1	0	0.3630925609669	3	NA	q24.31-q24.33	2075171780	2084681951
R11d1xx1	13	19095546	115017146	1695	95921600	0.00304	0.03573	0.50782	2	2.00004	0	1	1	1	0	0.022389120367097	0	NA	q11-q34	2103861847	2199783447
R11d1xx1	14	19075426	79348625	836	60273199	0.00432	0.02245	0.35626	0	0	1	NA	0.01	1	1	-0.488997584588083	-2	Loss_14q31.1	q11.1-q31.1	2219011605	2279284804
