sample	Chromosome	Start.bp	End.bp	n_probes	length	seg_sigma	W	copy_ratio	modal_cn	expected_cn	subclonal	cancer_cell_frac	ccf_ci95_low	ccf_ci95_high	hz	logR	norm_modal_cn	driverSCNA	arm	gps_start	gps_end
R5d1tg1	20	135524	25943947	339	25808423	0.00679	0.00962	0.5109	2	2	0	1	1	1	0	0.0311128408502493	0	NA	p13-p11.1	2718708829	2744517252
R5d1tg1	20	29478404	62935280	523	33456876	0.00547	0.01247	0.49124	2	2	0	1	1	1	0	-0.025500055653014	0	NA	q11.21-q13.33	2748051709	2781508585
R5d1tg1	21	14413541	48044695	441	33631154	0.00595	0.01253	0.48357	2	2	0	1	1	1	0	-0.048203350287382	0	NA	q11.2-q22.3	2796012366	2829643520
R5d1tg1	22	16131356	51175001	512	35043645	0.00552	0.01306	0.49411	2	2	0	1	1	1	0	-0.0170958409549668	0	NA	q11.1-q13.33	2845860076	2880903721
R7d1tg1	1	93709	3607490	214	3513781	0.00854	0.00131	0.50198	2	2	0	1	1	1	0	0.00570179025360134	0	NA	p36.33-p36.32	93709	3607490
R7d1tg1	1	3686583	24496078	520	20809495	0.00548	0.00776	0.48287	2	2	0	1	1	1	0	-0.050293261104867	0	NA	p36.32-p36.11	3686583	24496078
R7d1tg1	1	24709983	121286065	1474	96576082	0.00326	0.03599	0.50624	2	2	0	1	1	1	0	0.0178934100359801	0	NA	p36.11-p11.2	24709983	121286065
R7d1tg1	1	142633228	145637201	58	3003973	0.01641	0.00112	0.54454	2	2	0	0.31	0.08372	0.533	0	0.123109933268919	0	NA	q21.1	142633228	145637201
R7d1tg1	1	145702340	207680163	876	61977823	0.00422	0.0231	0.50031	2	2	0	1	1	1	0	0.000894193753922665	0	NA	q21.1-q32.2	145702340	207680163
R7d1tg1	1	207684902	208640085	192	955183	0.00902	0.00036	0.54284	2	2	1	0.3	0.11066	0.47461	0	0.11859893698849	0	NA	q32.2	207684902	208640085
R7d1tg1	1	208715245	209391690	10	676445	0.03953	0.00025	0.35262	1	1	0	1	1	1	0	-0.503813790726912	-1	NA	q32.2	208715245	209391690
R7d1tg1	1	209466850	212247789	38	2780939	0.02028	0.00104	0.52584	2	2	0	1	1	1	0	0.0726957952745668	0	NA	q32.2-q32.3	209466850	212247789
R7d1tg1	1	212322949	238356293	338	26033344	0.0068	0.0097	0.35891	1	1	0	1	1	1	0	-0.478305974604857	-1	NA	q32.3-q43	212322949	238356293
R7d1tg1	1	238432234	249149416	279	10717182	0.00748	0.00399	0.33824	1	1	0	1	1	1	0	-0.563880813054129	-1	NA	q43-q44	238432234	249149416
R7d1tg1	2	86985	29036703	420	28949718	0.0061	0.01079	0.50814	2	2	0	1	1	1	0	0.0232979404551937	0	NA	p25.3-p23.2	249337606	278287324
R7d1tg1	2	29112478	29929161	141	816683	0.01053	3e-04	0.47172	2	2	0	1	1	1	0	-0.0839973252915616	0	NA	p23.2	278363099	279179782
R7d1tg1	2	29940441	89556428	884	59615987	0.0042	0.02222	0.50341	2	2	0	1	1	1	0	0.00980578034636461	0	NA	p23.2-p11.2	279191062	338807049
R7d1tg1	2	95399733	144929230	1126	49529497	0.00373	0.01846	0.5016	2	2	0	1	1	1	0	0.00460925325258967	0	NA	q11.1-q22.3	344650354	394179851
R7d1tg1	2	145004799	243170925	1413	98166126	0.00333	0.03659	0.50205	2	2	0	1	1	1	0	0.00590295685823641	0	NA	q22.3-q37.3	394255420	492421546
R7d1tg1	3	136041	48625481	899	48489440	0.00417	0.01807	0.34705	1	1	0	1	1	1	0	-0.526784565929603	-1	Loss_3p25.3	p26.3-p21.31	492586035	541075475
R7d1tg1	3	48700192	50119699	20	1419507	0.02795	0.00053	0.27697	1	0.99998	1	0.43	0.13362	0.73252	0	-0.852198375635008	-1	NA	p21.31	541150186	542569693
R7d1tg1	3	50194410	90429560	727	40235150	0.00464	0.015	0.33641	1	1	0	1	1	1	0	-0.571707503634431	-1	NA	p21.31-p11.1	542644404	582879554
R7d1tg1	3	93580643	108042714	222	14462071	0.00839	0.00539	0.33807	1	1	0	1	1	1	0	-0.564606096318066	-1	NA	q11.1-q13.13	586030637	600492708
R7d1tg1	3	108117712	181356782	1037	73239070	0.00388	0.0273	0.5087	2	2	0	1	1	1	0	0.0248869993131795	0	NA	q13.13-q26.33	600567706	673806776
R7d1tg1	3	181430182	181431069	19	887	0.02868	0	0.53793	2	2	0	1	1	1	0	0.105490354431106	0	NA	q26.33	673880176	673881063
R7d1tg1	3	181505180	195505339	415	14000159	0.00614	0.00522	0.48287	2	2	0	1	1	1	0	-0.050293261104867	0	NA	q26.33-q29	673955174	687955333
R7d1tg1	3	195505693	195506898	19	1205	0.02868	0	0.51652	2	2	0	1	1	1	0	0.0468961174017902	0	NA	q29	687955687	687956892
R7d1tg1	3	195506947	195510811	75	3864	0.01443	0	0.67334	3	3	0	1	1	1	0	0.429407076294517	1	NA	q29	687956941	687960805
R7d1tg1	3	195510861	195513721	23	2860	0.02606	0	0.96	5	5	0	0.02	0.01459	0.34116	0	0.941106310946431	3	NA	q29	687960855	687963715
R7d1tg1	3	195513771	195515527	36	1756	0.02083	0	0.64074	3	3	0	1	1	1	0	0.357810962729391	1	NA	q29	687963765	687965521
R7d1tg1	3	195515577	197886222	88	2370645	0.01333	0.00088	0.51584	2	2	0	1	1	1	0	0.0449955540911555	0	NA	q29	687965571	690336216
R7d1tg1	4	88952	49263653	783	49174701	0.00447	0.01833	0.48927	2	2	0	1	1	1	0	-0.0312972694597573	0	NA	p16.3-p11	690561376	739736077
R7d1tg1	4	52735275	190818701	2346	138083426	0.00258	0.05146	0.49576	2	2	0	1	1	1	0	-0.0122862214652018	0	NA	q12-q35.2	743207699	881291125
R7d1tg1	5	85370	27229309	356	27143939	0.00662	0.01012	0.46937	2	2	0	1	1	1	0	-0.0912024605984031	0	NA	p15.33-p14.1	881712070	908856009
R7d1tg1	5	27304100	46330140	344	19026040	0.00674	0.00709	0.50132	2	2	0	1	1	1	0	0.00380369623519189	0	NA	p14.1-p11	908930800	927956840
R7d1tg1	5	49481015	180190233	2143	130709218	0.0027	0.04871	0.49438	2	2	0	1	1	1	0	-0.0163077142754309	0	NA	q11.1-q35.3	931107715	1061816933
R7d1tg1	5	180376279	180429789	21	53510	0.02728	2e-05	0.34215	1	1	0	1	1	1	0	-0.547299147516156	-1	NA	q35.3	1062002979	1062056489
R7d1tg1	5	180430831	180847297	29	416466	0.02321	0.00016	0.50701	2	2	0	1	1	1	0	0.0200861075841195	0	NA	q35.3	1062057531	1062473997
R7d1tg1	6	135217	28463545	547	28328328	0.00534	0.01056	0.50323	2	2	0	1	1	1	0	0.00928983599659143	0	NA	p25.3-p22.1	1062677177	1091005505
R7d1tg1	6	28538652	32713147	21	4174495	0.02728	0.00156	0.34075	1	1	0	1	1	1	0	-0.553214437856878	-1	NA	p22.1-p21.32	1091080612	1095255107
R7d1tg1	6	33128993	42778741	123	9649748	0.01127	0.0036	0.50874	2	2	0	1	1	1	0	0.0250004365707381	0	NA	p21.32-p21.1	1095670953	1105320701
R7d1tg1	6	42854129	43017738	99	163609	0.01256	6e-05	0.45606	2	2	0	1	1	1	0	-0.1327044546901	0	NA	p21.1	1105396089	1105559698
R7d1tg1	6	43017798	58539101	274	15521303	0.00755	0.00578	0.49363	2	2	0	1	1	1	0	-0.0184980190061516	0	NA	p21.1-p11.2	1105559758	1121081061
R7d1tg1	6	61942522	114229781	681	52287259	0.00479	0.01949	0.50772	2	2	0	1	1	1	0	0.0221049966406947	0	NA	q11.1-q21	1124484482	1176771741
R7d1tg1	6	114304877	121428071	274	7123194	0.00755	0.00265	0.47903	2	2	0	1	1	1	0	-0.0618120850721844	0	NA	q21-q22.31	1176846837	1183970031
R7d1tg1	6	121503187	170982159	711	49478972	0.00469	0.01844	0.50744	2	2	0	1	1	1	0	0.0213091523960582	0	NA	q22.31-q27	1184045147	1233524119
R7d1tg1	7	121242	12218148	253	12096906	0.00786	0.00451	0.63565	3	3	0	1	1	1	0	0.346304516134695	1	NA	p22.3-p21.3	1233778269	1245875175
R7d1tg1	7	12293103	57980673	723	45687570	0.00465	0.01703	0.68354	3	3	1	0.21	0.05999	0.36263	0	0.451097670322326	1	NA	p21.3-p11.2	1245950130	1291637700
R7d1tg1	7	61118627	76040696	190	14922069	0.00907	0.00556	0.62512	3	3	0	1	1	1	0	0.322205065746861	1	NA	q11.1-q11.23	1294775654	1309697723
R7d1tg1	7	76115665	151843840	1290	75728175	0.00348	0.02822	0.67012	3	3	0	1	1	1	0	0.422491370687778	1	Gain_7q22.3	q11.23-q36.1	1309772692	1385500867
R7d1tg1	7	151845149	159053835	432	7208686	0.00601	0.00269	0.67755	3	3	0	1	1	1	0	0.438399319609223	1	NA	q36.1-q36.3	1385502176	1392710862
R7d1tg1	8	85136	43616065	740	43530929	0.0046	0.01622	0.48434	2	2	0	1	1	1	0	-0.0459079397309677	0	NA	p23.3-p11.1	1392880826	1436411755
R7d1tg1	8	47064138	72086427	329	25022289	0.00689	0.00933	0.53563	2	2	0	0.25	0.07992	0.41416	0	0.0993086716731987	0	NA	q11.1-q13.3	1439859828	1464882117
R7d1tg1	8	72161344	146230986	1324	74069642	0.00344	0.02761	0.49634	2	2	0	1	1	1	0	-0.0105993688917819	0	NA	q13.3-q24.3	1464957034	1539026676
R7d1tg1	9	85600	38686889	535	38601289	0.0054	0.01439	0.49497	2	2	0	1	1	1	0	-0.0145870084078839	0	NA	p24.3-p13.1	1539245312	1577846601
R7d1tg1	9	38761988	47238907	76	8476919	0.01434	0.00316	0.47672	2	2	0	1	1	1	0	-0.0687859423231758	0	NA	p13.1-p11.2	1577921700	1586398619
R7d1tg1	9	65543125	141078492	1035	75535367	0.00389	0.02815	0.49025	2	2	0	1	1	1	0	-0.028410464469938	0	NA	q12-q34.3	1604702837	1680238204
R7d1tg1	10	134766	32077292	636	31942526	0.00496	0.0119	0.49363	2	2	0	1	1	1	0	-0.0184980190061516	0	NA	p15.3-p11.22	1680507909	1712450435
R7d1tg1	10	32152824	37087220	159	4934396	0.00991	0.00184	0.49917	2	2	0	1	1	1	0	-0.00239686371561675	0	NA	p11.22-p11.21	1712525967	1717460363
R7d1tg1	10	37162485	38940611	23	1778126	0.02606	0.00066	0.59005	3	2.99839	1	0.6	0.30704	0.8822	0	0.238909116698404	1	NA	p11.21-p11.1	1717535628	1719313754
R7d1tg1	10	42840919	46205239	122	3364320	0.01132	0.00125	0.48985	2	2	0	1	1	1	0	-0.029588054610527	0	NA	q11.21-q11.22	1723214062	1726578382
R7d1tg1	10	46278980	135449405	1463	89170425	0.00327	0.03323	0.49668	2	2	0	1	1	1	0	-0.00961144048536488	0	NA	q11.22-q26.3	1726652123	1815822548
R7d1tg1	11	139197	51342530	980	51203333	0.00399	0.01908	0.49979	2	2	0	1	1	1	0	-0.00060605919851596	0	NA	p15.5-p11.12	1816047087	1867250420
R7d1tg1	11	54769380	62287346	208	7517966	0.00867	0.0028	0.51796	2	2	0	1	1	1	0	0.0509125937004306	0	NA	q11-q12.3	1870677270	1878195236
R7d1tg1	11	62287395	62299711	248	12316	0.00794	0	0.56335	2	2	1	0.43	0.24911	0.60096	0	0.17210342844014	0	NA	q12.3	1878195285	1878207601
R7d1tg1	11	62299760	134870991	1254	72571231	0.00353	0.02705	0.49893	2	2	0	1	1	1	0	-0.00309067559115357	0	NA	q12.3-q25	1878207650	1950778881
R7d1tg1	12	77870	34781321	490	34703451	0.00565	0.01293	0.50115	2	2	0	1	1	1	0	0.00331438850667701	0	NA	p13.33-p11.1	1950992276	1985695727
R7d1tg1	12	37933893	49420779	404	11486886	0.00622	0.00428	0.51506	2	2	0	1	1	1	0	0.0428124085937667	0	NA	q11-q13.12	1988848299	2000335185
R7d1tg1	12	49420828	49444901	281	24073	0.00746	1e-05	0.50495	2	2	0	1	1	1	0	0.0142124448121047	0	NA	q13.12	2000335234	2000359307
R7d1tg1	12	49444949	59276636	236	9831687	0.00814	0.00366	0.49786	2	2	0	1	1	1	0	-0.00618798653262197	0	NA	q13.12-q14.1	2000359355	2010191042
R7d1tg1	12	59276684	59313987	53	37303	0.01717	1e-05	0.47349	2	2	0	1	1	1	0	-0.0785941382597099	0	NA	q14.1	2010191090	2010228393
R7d1tg1	12	59389570	109499292	836	50109722	0.00432	0.01868	0.49972	2	2	0	1	1	1	0	-0.000808135521969168	0	NA	q14.1-q24.11	2010303976	2060413698
R7d1tg1	12	109574615	133767545	317	24192930	0.00702	0.00902	0.46506	2	2	0	1	1	1	0	-0.104511236476784	0	NA	q24.11-q24.33	2060489021	2084681951
R7d1tg1	13	19095534	115017146	1324	95921612	0.00344	0.03575	0.50128	2	2	0	1	1	1	0	0.00368857993424189	0	NA	q11-q34	2103861835	2199783447
R7d1tg1	14	19075755	107216558	2051	88140803	0.00276	0.03285	0.4925	2	2	0	1	1	1	0	-0.0218043703183484	0	NA	q11.1-q32.33	2219011934	2307152737
R7d1tg1	15	20074969	22345884	15	2270915	0.03227	0.00085	0.71119	3	3.00004	1	0.39	0.08625	0.71896	0	0.508306943774363	1	NA	q11.1-q11.2	2327360688	2329631603
R7d1tg1	15	22429153	84908837	1006	62479684	0.00394	0.02329	0.50677	2	2	0	1	1	1	0	0.0194030268046966	0	NA	q11.2-q25.2	2329714872	2392194556
R7d1tg1	15	85105931	86284694	233	1178763	0.00819	0.00044	0.49141	2	2	0	1	1	1	0	-0.0250008786125664	0	NA	q25.2-q25.3	2392391650	2393570413
R7d1tg1	15	86286754	102445742	225	16158988	0.00833	0.00602	0.4999	2	2	0	1	1	1	0	-0.000288567865926343	0	NA	q25.3-q26.3	2393572473	2409731461
R7d1tg1	16	133256	29900054	561	29766798	0.00528	0.01109	0.48599	2	2	0	1	1	1	0	-0.0410014664448583	0	NA	p13.3-p11.2	2409950367	2439717165
R7d1tg1	16	29975009	35205897	48	5230888	0.01804	0.00195	0.6691	3	3	0	1	1	1	0	0.420293749346622	1	NA	p11.2-p11.1	2439792120	2445023008
R7d1tg1	16	46611314	90216989	568	43605675	0.00524	0.01625	0.47947	2	2	0	1	1	1	0	-0.0604875449311723	0	NA	q11.2-q24.3	2456428425	2500034100
R7d1tg1	17	74406	7493275	113	7418869	0.01176	0.00276	0.49675	2	2	0	1	1	1	0	-0.00940812741241684	0	NA	p13.3-p13.1	2500246270	2507665139
R7d1tg1	17	7569585	13197614	266	5628029	0.00766	0.0021	0.49579	2	2	0	1	1	1	0	-0.0121989220829419	0	NA	p13.1-p12	2507741449	2513369478
R7d1tg1	17	13273005	21038365	104	7765360	0.01226	0.00289	0.47247	2	2	0	1	1	1	0	-0.0817053681468375	0	NA	p12-p11.2	2513444869	2521210229
R7d1tg1	17	21113756	22039232	11	925476	0.03769	0.00034	0.68915	3	3	0	1	1	1	0	0.462889938409708	1	NA	p11.2	2521285620	2522211096
R7d1tg1	17	25337761	81122952	1310	55785191	0.00345	0.02079	0.49182	2	2	0	1	1	1	0	-0.0237976911568364	0	NA	q11.1-q25.3	2525509625	2581294816
R7d1tg1	18	85256	15335642	196	15250386	0.00893	0.00568	0.51175	2	2	0	1	1	1	0	0.0335111023613237	0	NA	p11.32-p11.21	2581452330	2596702716
R7d1tg1	18	18736044	77941934	777	59205890	0.00448	0.02207	0.50779	2	2	0	1	1	1	0	0.0223038891243181	0	NA	q11.1-q23	2600103118	2659309008
R7d1tg1	19	132118	24556146	627	24424028	0.00499	0.0091	0.48998	2	2	0	1	1	1	0	-0.0292052323731673	0	NA	p13.3-p11	2659576440	2684000468
R7d1tg1	19	27960972	38849613	220	10888641	0.00843	0.00406	0.51624	2	2	0	1	1	1	0	0.0461138357074055	0	NA	q11-q13.2	2687405294	2698293935
R7d1tg1	19	38924449	41072227	611	2147778	0.00506	8e-04	0.46468	2	2	0	1	1	1	0	-0.105690542833539	0	NA	q13.2	2698368771	2700516549
R7d1tg1	19	41073608	51165580	170	10091972	0.00959	0.00376	0.50737	2	2	0	1	1	1	0	0.0211101227195229	0	NA	q13.2-q13.33	2700517930	2710609902
R7d1tg1	19	51165633	51214746	105	49113	0.0122	2e-05	0.43676	2	2	1	0.39	0.18589	0.59212	0	-0.195087359609669	0	NA	q13.33	2710609955	2710659068
R7d1tg1	19	51215191	53784064	56	2568873	0.0167	0.00096	0.53204	2	2	0	1	1	1	0	0.0896066200727078	0	NA	q13.33-q13.42	2710659513	2713228386
R7d1tg1	19	54077020	55151314	88	1074294	0.01333	4e-04	0.49692	2	2	0	1	1	1	0	-0.00891448634577721	0	NA	q13.42	2713521342	2714595636
R7d1tg1	19	55226166	59043631	49	3817465	0.01786	0.00142	0.44547	2	2	0	0.34	0.10091	0.57167	0	-0.1665998175926	0	NA	q13.42-q13.43	2714670488	2718487953
R7d1tg1	20	135524	25943947	339	25808423	0.00679	0.00962	0.50404	2	2	0	1	1	1	0	0.0116101339008545	0	NA	p13-p11.1	2718708829	2744517252
R7d1tg1	20	29478404	62935280	523	33456876	0.00547	0.01247	0.48998	2	2	0	1	1	1	0	-0.0292052323731673	0	NA	q11.21-q13.33	2748051709	2781508585
R7d1tg1	21	14413541	48044695	441	33631154	0.00595	0.01253	0.48859	2	2	0	1	1	1	0	-0.0333037587034916	0	NA	q11.2-q22.3	2796012366	2829643520
R7d1tg1	22	16131356	51175001	512	35043645	0.00552	0.01306	0.49158	2	2	0	1	1	1	0	-0.024501874229213	0	NA	q11.1-q13.33	2845860076	2880903721
TB5.soft.tissue.met.from.L3.vertebra.d1	1	93709	3607490	214	3513781	0.00854	0.00131	0.54737	2	2	0	0.28	0.07785	0.47844	0	0.130588271424452	0	NA	p36.33-p36.32	93709	3607490
TB5.soft.tissue.met.from.L3.vertebra.d1	1	3686583	24496078	520	20809495	0.00548	0.00776	0.44239	2	1.86486	1	0.5	0.31218	0.67743	0	-0.176609320330711	0	NA	p36.32-p36.11	3686583	24496078
TB5.soft.tissue.met.from.L3.vertebra.d1	1	24709983	121286065	1474	96576082	0.00326	0.03599	0.52672	2	2	0	1	1	1	0	0.0751081459848138	0	NA	p36.11-p11.2	24709983	121286065
TB5.soft.tissue.met.from.L3.vertebra.d1	1	142633228	145637201	58	3003973	0.01641	0.00112	0.83076	4	4	1	0.38	0.11881	0.63612	0	0.732503659101059	2	NA	q21.1	142633228	145637201
TB5.soft.tissue.met.from.L3.vertebra.d1	1	145702340	207680163	876	61977823	0.00422	0.0231	0.51929	2	2	0	1	1	1	0	0.0546123487372318	0	NA	q21.1-q32.2	145702340	207680163
TB5.soft.tissue.met.from.L3.vertebra.d1	1	207684902	208640085	192	955183	0.00902	0.00036	0.51338	2	2	0	1	1	1	0	0.0380989983324581	0	NA	q32.2	207684902	208640085
TB5.soft.tissue.met.from.L3.vertebra.d1	1	208715245	209391690	10	676445	0.03953	0.00025	0.34738	1	1	0	1	1	1	0	-0.525413399939277	-1	NA	q32.2	208715245	209391690
TB5.soft.tissue.met.from.L3.vertebra.d1	1	209466850	212247789	38	2780939	0.02028	0.00104	0.48287	2	2	0	1	1	1	0	-0.050293261104867	0	NA	q32.2-q32.3	209466850	212247789
TB5.soft.tissue.met.from.L3.vertebra.d1	1	212322949	238356293	338	26033344	0.0068	0.0097	0.38786	1	1	0	1	1	1	0	-0.366392096479333	-1	NA	q32.3-q43	212322949	238356293
TB5.soft.tissue.met.from.L3.vertebra.d1	1	238432234	249149416	279	10717182	0.00748	0.00399	0.33567	1	1	1	0.29	0.09353	0.4832	0	-0.574884490783831	-1	NA	q43-q44	238432234	249149416
TB5.soft.tissue.met.from.L3.vertebra.d1	2	86985	29036703	420	28949718	0.0061	0.01079	0.47592	2	2	0	0.25	0.06879	0.43368	0	-0.0712090114868077	0	NA	p25.3-p23.2	249337606	278287324
TB5.soft.tissue.met.from.L3.vertebra.d1	2	29112478	29929161	141	816683	0.01053	3e-04	0.42827	1	1	1	0.6	0.38033	0.81836	0	-0.223407473850532	-1	NA	p23.2	278363099	279179782
TB5.soft.tissue.met.from.L3.vertebra.d1	2	29940441	89556428	884	59615987	0.0042	0.02222	0.52134	2	2	0	1	1	1	0	0.0602964605918403	0	NA	p23.2-p11.2	279191062	338807049
TB5.soft.tissue.met.from.L3.vertebra.d1	2	95399733	144929230	1126	49529497	0.00373	0.01846	0.49002	2	2	0	1	1	1	0	-0.0290874613493559	0	NA	q11.1-q22.3	344650354	394179851
TB5.soft.tissue.met.from.L3.vertebra.d1	2	145004799	243170925	1413	98166126	0.00333	0.03659	0.53104	2	2	0	1	1	1	0	0.086892439641488	0	NA	q22.3-q37.3	394255420	492421546
TB5.soft.tissue.met.from.L3.vertebra.d1	3	136041	48625481	899	48489440	0.00417	0.01807	0.3798	1	1	0	1	1	1	0	-0.396688189399952	-1	Loss_3p25.3	p26.3-p21.31	492586035	541075475
TB5.soft.tissue.met.from.L3.vertebra.d1	3	48700192	50119699	20	1419507	0.02795	0.00053	0.38483	1	1	0	1	1	1	0	-0.377706823939046	-1	NA	p21.31	541150186	542569693
TB5.soft.tissue.met.from.L3.vertebra.d1	3	50194410	90429560	727	40235150	0.00464	0.015	0.36337	1	1	0	1	1	1	0	-0.460488779987379	-1	NA	p21.31-p11.1	542644404	582879554
TB5.soft.tissue.met.from.L3.vertebra.d1	3	93580643	108042714	222	14462071	0.00839	0.00539	0.41023	1	1	1	0.74	0.52937	0.92869	0	-0.285495095345	-1	NA	q11.1-q13.13	586030637	600492708
TB5.soft.tissue.met.from.L3.vertebra.d1	3	108117712	181356782	1037	73239070	0.00388	0.0273	0.52395	2	2	0	1	1	1	0	0.0675010485665715	0	NA	q13.13-q26.33	600567706	673806776
TB5.soft.tissue.met.from.L3.vertebra.d1	3	181430182	181431069	19	887	0.02868	0	0.78263	4	4	0	0.02	0.01579	0.41648	0	0.646402318215757	2	NA	q26.33	673880176	673881063
TB5.soft.tissue.met.from.L3.vertebra.d1	3	181505180	195505339	415	14000159	0.00614	0.00522	0.481	2	2	0	1	1	1	0	-0.0558912008920451	0	NA	q26.33-q29	673955174	687955333
TB5.soft.tissue.met.from.L3.vertebra.d1	3	195505693	195506898	19	1205	0.02868	0	0.91459	5	5	1	0.02	0.01528	0.4014	0	0.8711970501166	3	NA	q29	687955687	687956892
TB5.soft.tissue.met.from.L3.vertebra.d1	3	195506947	195510811	75	3864	0.01443	0	0.76721	4	4	0	0.91	0.64205	1	0	0.617693430026015	2	NA	q29	687956941	687960805
TB5.soft.tissue.met.from.L3.vertebra.d1	3	195510861	195513721	23	2860	0.02606	0	1.07609	6	6	1	0.2	0.02545	0.53538	0	1.10579874436644	4	NA	q29	687960855	687963715
TB5.soft.tissue.met.from.L3.vertebra.d1	3	195513771	195515527	36	1756	0.02083	0	0.75854	4	4	0	0.84	0.53483	0.98635	0	0.601297165057668	2	NA	q29	687963765	687965521
TB5.soft.tissue.met.from.L3.vertebra.d1	3	195515577	197886222	88	2370645	0.01333	0.00088	0.4559	2	2	1	0.4	0.1567	0.63431	0	-0.133210685684684	0	NA	q29	687965571	690336216
TB5.soft.tissue.met.from.L3.vertebra.d1	4	88952	49263653	783	49174701	0.00447	0.01833	0.48448	2	2	0	1	1	1	0	-0.04549098445108	0	NA	p16.3-p11	690561376	739736077
TB5.soft.tissue.met.from.L3.vertebra.d1	4	52735275	190818701	2346	138083426	0.00258	0.05146	0.50878	2	2	0	1	1	1	0	0.0251138649095724	0	NA	q12-q35.2	743207699	881291125
TB5.soft.tissue.met.from.L3.vertebra.d1	5	85370	27229309	356	27143939	0.00662	0.01012	0.4623	2	2	1	0.35	0.15671	0.53814	0	-0.113098732313508	0	NA	p15.33-p14.1	881712070	908856009
TB5.soft.tissue.met.from.L3.vertebra.d1	5	27304100	46330140	344	19026040	0.00674	0.00709	0.52643	2	2	0	1	1	1	0	0.0743136123050294	0	NA	p14.1-p11	908930800	927956840
TB5.soft.tissue.met.from.L3.vertebra.d1	5	49481015	180190233	2143	130709218	0.0027	0.04871	0.51178	2	2	0	1	1	1	0	0.0335956740910024	0	NA	q11.1-q35.3	931107715	1061816933
TB5.soft.tissue.met.from.L3.vertebra.d1	5	180376279	180429789	21	53510	0.02728	2e-05	0.30147	1	0.9603	1	0.54	0.20151	0.86925	0	-0.729913651649716	-1	NA	q35.3	1062002979	1062056489
TB5.soft.tissue.met.from.L3.vertebra.d1	5	180430831	180847297	29	416466	0.02321	0.00016	0.49288	2	2	0	1	1	1	0	-0.0206916541221308	0	NA	q35.3	1062057531	1062473997
TB5.soft.tissue.met.from.L3.vertebra.d1	6	135217	28463545	547	28328328	0.00534	0.01056	0.54791	2	2	1	0.28	0.09866	0.45892	0	0.132010839873073	0	NA	p25.3-p22.1	1062677177	1091005505
TB5.soft.tissue.met.from.L3.vertebra.d1	6	28538652	32713147	21	4174495	0.02728	0.00156	0.41598	1	1.00002	0	0.7	0.34693	0.9586	0	-0.265413928526868	-1	NA	p22.1-p21.32	1091080612	1095255107
TB5.soft.tissue.met.from.L3.vertebra.d1	6	33128993	42778741	123	9649748	0.01127	0.0036	0.5127	2	2	0	1	1	1	0	0.0361868028478463	0	NA	p21.32-p21.1	1095670953	1105320701
TB5.soft.tissue.met.from.L3.vertebra.d1	6	42854129	43017738	99	163609	0.01256	6e-05	0.37689	1	1	0	1	1	1	0	-0.407784578319165	-1	NA	p21.1	1105396089	1105559698
TB5.soft.tissue.met.from.L3.vertebra.d1	6	43017798	58539101	274	15521303	0.00755	0.00578	0.53767	2	2	0	1	1	1	0	0.104792881917277	0	NA	p21.1-p11.2	1105559758	1121081061
TB5.soft.tissue.met.from.L3.vertebra.d1	6	61942522	114229781	681	52287259	0.00479	0.01949	0.51157	2	2	0	1	1	1	0	0.0330035678461411	0	NA	q11.1-q21	1124484482	1176771741
TB5.soft.tissue.met.from.L3.vertebra.d1	6	114304877	121428071	274	7123194	0.00755	0.00265	0.45464	2	2	1	0.41	0.20639	0.6016	0	-0.137203474385482	0	NA	q21-q22.31	1176846837	1183970031
TB5.soft.tissue.met.from.L3.vertebra.d1	6	121503187	170982159	711	49478972	0.00469	0.01844	0.53797	2	2	0	1	1	1	0	0.105597627972629	0	NA	q22.31-q27	1184045147	1233524119
TB5.soft.tissue.met.from.L3.vertebra.d1	7	121242	12218148	253	12096906	0.00786	0.00451	0.60028	3	3	1	0.67	0.46554	0.86457	0	0.263707506474939	1	NA	p22.3-p21.3	1233778269	1245875175
TB5.soft.tissue.met.from.L3.vertebra.d1	7	12293103	57980673	723	45687570	0.00465	0.01703	0.65907	3	3	0	1	1	1	0	0.398503607507811	1	NA	p21.3-p11.2	1245950130	1291637700
TB5.soft.tissue.met.from.L3.vertebra.d1	7	61118627	76040696	190	14922069	0.00907	0.00556	0.56366	2	2	1	0.4	0.18564	0.60277	0	0.172897095708318	0	NA	q11.1-q11.23	1294775654	1309697723
TB5.soft.tissue.met.from.L3.vertebra.d1	7	76115665	151843840	1290	75728175	0.00348	0.02822	0.68118	3	3	1	0.27	0.09921	0.43334	0	0.446107982048646	1	Gain_7q22.3	q11.23-q36.1	1309772692	1385500867
TB5.soft.tissue.met.from.L3.vertebra.d1	7	151845149	159053835	432	7208686	0.00601	0.00269	0.60769	3	3	1	0.73	0.53381	0.90444	0	0.281407456549483	1	NA	q36.1-q36.3	1385502176	1392710862
TB5.soft.tissue.met.from.L3.vertebra.d1	8	85136	43616065	740	43530929	0.0046	0.01622	0.48424	2	2	0	1	1	1	0	-0.0462058387266139	0	NA	p23.3-p11.1	1392880826	1436411755
TB5.soft.tissue.met.from.L3.vertebra.d1	8	47064138	72086427	329	25022289	0.00689	0.00933	0.49036	2	2	0	1	1	1	0	-0.028086795620623	0	NA	q11.1-q13.3	1439859828	1464882117
